"challenge_id","question_id","question_text","answer_id","answer_text"
250,1118,"According to the text, what condition allows the authors to conclude that no information is lost by using the more common aggregation procedure?",1118,the extraction procedure fails to locate multilayer communities
251,1119,"For Kinyang, what width to length ratio is given at the back of the skull?",1119,0.72
251,1120,What two-word phrase appears in parentheses after chirographum?,1120,handwritten record
251,1121,"In the later reduced ratio, what is the hostage quantity stated?",1121,20 hostages
251,1122,"If interrogators were satisfied that detainees had nothing to do with resistance, what happened to the detainees?",1122,quickly released
251,1123,Which 2006 single is named as ending the period of the group's largest mainstream success?,1123,Hate Me
252,1124,What percent increase in water service cost was noted to have occurred since January 2018?,1124,41.5%
252,1125,"Who moved into Tuyshuys, the original house of the farm Goede Hoop?",1125,Etienne Prop Smith
252,1126,The 4th Corps became known as what?,1126,Iron Army
252,1127,Which three-word phrase begins the condition under which city regulators approved the rate increase?,1127,so long as
252,1128,The investigation returned none of these what?,1128,charges
253,1129,How far from the sea did the Boeotians remove the town of Oropus?,1129,7 stadia
253,1130,Which person is described as director of rural education in the Ministry of Public Education (SEP)?,1130,Rafael Ramírez
253,1131,"Which term appears in parentheses after the phrase ""circumcision-Ceremony""?",1131,Bijav Suneti
253,1132,What is the stated minimum duration that viable lesions can persist in wood?,1132,at least 2 years
253,1133,"Which specimen identifier is listed with the description ""consisting of a right maxilla, neural arch, rib, and a phalanx or finger bone""?",1133,RM 10057
254,1134,Between which two years did the text say the number of teens and tweens using these products doubled?,1134,2011 and 2012
254,1135,Who is identified as the lead author of the study in the quoted statement that begins with “Kids are not just using e-cigarettes instead of cigarettes”?,1135,Jessica Barrington-Trimis
254,1136,What single word is placed in quotation marks as the term for using an e-cigarette?,1136,vaping
254,1137,"E-cigarettes do not burn tobacco, but are described as what kind of devices?",1137,battery-operated inhalers
254,1138,All hypothesis testing was conducted assuming what significance level?,1138,.05
255,1139,"In the renting chat, what dollar amount is stated as the monthly rent?",1139,$650
255,1140,"In the apartment noise policy description, when does it become very quiet?",1140,after 10 PM
255,1141,"In the room-rental dialogue, what name does the person reply with after asking Brad’s name?",1141,Randy
255,1142,"In the flashdrive exchange, who is named as the backup recipient?",1142,Nolito
255,1143,"Between the two cinema options discussed, which one is explicitly favored by Eva?",1143,Helios
256,1144,"What is the stated release date of the compilation album ""Brothers Gonna Work It Out""?",1144,22 September 1998
256,1145,Coimbra Filho's titi only naturally occurs in what location?,1145,the Atlantic coastal forests in northeastern Brazil
256,1146,What fine is specified for failure to respect the prohibition described in Article XIV?,1146,200 florins
256,1147,"In the station description, the phrase ""until ____"" appears in connection with a signal box supplementing Duffield Junction. What year fills the blank?",1147,1910
256,1148,What page range is shown in parentheses for Part II of the publication division statement?,1148,pps. 87–148
257,1149,How long does Mom say Connor will have to wait?,1149,in two hours
257,1150,What is the stated title of the movie?,1150,Bohemian Rhapsody
257,1151,What is explicitly named as the support source for the free lessons?,1151,city's funding
257,1152,What is the exact darkness-related requirement mentioned for the tiles?,1152,not too dark
257,1153,"In New York County, what exact percent is given?",1153,87%
258,1154,What duration does Eliana give for when she will be there?,1154,15 min
258,1155,What time does Alexa say they have to leave around on Sunday morning?,1155,8am
258,1156,What number does Lisa give for how many people they have?,1156,35!
258,1157,What phrase indicates when the conference room should be reserved?,1157,ahead of time
258,1158,What bank name appears in the message about opening an account?,1158,Deutsche Bank
259,1159,What was the offer amount mentioned for purchasing the team from Mark Just?,1159,3.5 million dollars
259,1160,What is the quoted nickname used for the gym?,1160,The Roof
259,1161,In what year were the venue naming rights sold to the bank?,1161,2006
259,1162,What cutoff date is stated for when certain mortgage loans must have been originated (SMP eligibility criteria)?,1162,"January 1, 2008"
259,1163,"Which coach has a start date of January 13, 2009?",1163,Don MacAdam
260,1164,"In Passage 2, what year is stated for Ilir's release?",1164,1996
260,1165,What is the name of the identical twin sister mentioned in Passage 1?,1165,Sidra Smith
260,1166,What short label is given for the workshop that Tasha Smith created?,1166,TSAW
260,1167,The annulment described in Passage 1 was granted on the basis of what?,1167,fraud
260,1168,"In the sentence that calls Carol Cookie Lyon's younger sister, what surname is used for Carol?",1168,Hardaway
261,1169,"In Ash's message, what is the amount mentioned right after the words ""wire transfer of""?",1169,$10 mil
261,1170,What single-word title does Rob type as a suggestion to watch on Netflix?,1170,Castlevania
261,1171,"In Betty's reply, which exact June date range is given after the words ""Somewhere around the""?",1171,10-12th June
261,1172,"In Vanessa's list, which item comes immediately after the words ""almond milk and""?",1172,oat milk
261,1173,Which exact four-word clause begins Vince's statement about not being able to complain later?,1173,If you dont vote
262,1174,What is the year stated for when the first long-term programme was developed already?,1174,1973
262,1175,"More accurately, what are the vehicles mounting such devices known as?",1175,winter service vehicles
262,1176,"If not seen from what, would an otherwise familiar compartment be unrecognizable?",1176,a particular angle
262,1177,Snowplows can be mounted on rail cars or locomotives to clear what?,1177,railway tracks
262,1178,The citation following the statement about a single touch on one of the walls gives which page range?,1178,pp. 52–54
263,1179,"In the Boletus passage, what quantity of species is stated after the word “comprising”?",1179,over 100 species
263,1180,"In the Boletus passage, what year appears immediately after “Petter Adolf Karsten in”?",1180,1881
263,1181,"In the hansom cab passage, what word is stated as the source that “Cab” is shortened from?",1181,cabriolet
263,1182,"In the CBBC Newsround passage about the new £1 coin, what quantity is stated as being created every minute?",1182,"4,000 coins"
263,1183,"In the CBBC Newsround passage, until what month and year are the coins stated to not be available to use?",1183,March 2017
264,1184,"In the French animal vocabulary passage, what parenthetical French term is given for cow in the exceptions sentence?",1184,la vache
264,1185,"In the Memory (song) passage, what year appears in the clause ""from the ____ musical Cats""?",1185,1981
264,1186,"In the Cluedo: Discover the Secrets passage, what month and year does it say the game ""became available""?",1186,October 2008
264,1187,"In the Mountain range passage, what is the first alternative term listed in parentheses after ""A mountain range""?",1187,mountain barrier
264,1188,"In the Italian Last Names passage, what exact date follows the word ""Updated""?",1188,"August 18, 2016"
265,1189,"In Mona's reply about her everyday water intake, what amount does she state?",1189,about 1 liter
265,1190,What exact time is stated after Artem asks about the time?,1190,23:59
265,1191,What is the required state mentioned for Peter before going for a drink afterwards?,1191,not too tired
265,1192,Which numbered TV station does Austin tell Darcy to switch on?,1192,channel 8
265,1193,What numbered TV station does Virginia tell Deb to tune in to?,1193,channel 7
266,1194,How many separate pieces are stated for the stage described as the largest ever assembled for a Super Bowl halftime show?,1194,28
266,1195,What kind of fee is stated as not being paid to the halftime show performers by the NFL?,1195,appearance fee
266,1196,What profit is stated as resulting from the film earnings in the box office section?,1196,"$22,000"
266,1197,What rating is stated as being given by Allgame in their overview?,1197,2.5 out of 5
266,1198,On what date did Nintendo seed the first systems to limited American test markets starting in New York City?,1198,"October 18, 1985"
267,1199,How many known species does the genus endemic to eastern Brazil contain?,1199,22
267,1200,What is the name of the French businessman and patron of botany referenced as the genus namesake?,1200,Edouard Prosper Quesnel
267,1201,Which subfamily is explicitly stated for the genus described in the family Bromeliaceae?,1201,Bromelioideae
267,1202,The tolerance of the semi-cold hardy bromeliad is stated to apply for what duration?,1202,for a few hours
267,1203,"In the November 2022 note, what spelling is given after the phrase indicating how the synonym was written?",1203,Quesnelia strobilispica
268,1204,Nick says he will be online till what time?,1204,3:30
268,1205,What time does Aldred say the funeral starts?,1205,5 in the evening
268,1206,What is the code Gwen gives for her home?,1206,K-710
268,1207,"What is the price per ticket for ""Pirates of Penzance""?",1207,£4.50
268,1208,Which version does Richie say he watched?,1208,uk
269,1209,What price does Greg give in response to Kyle asking how much he paid?,1209,25 GBP
269,1210,What date range does Logan give right after Peter asks when Logan lived there?,1210,2012-2014
269,1211,What amount does Carmen say she will need to pay to retake?,1211,300$
269,1212,"In Harper’s 'if' statement about Jake texting, what time window is mentioned?",1212,in an hour
269,1213,Octavia says she often orders online from which shop?,1213,Mila's Crochet
270,1214,"In the 'Early life and education' section, what year appears in the phrase ""Born in Rome in""?",1214,1966
270,1215,What official designation is shown in parentheses for the A-ration?,1215,"Field Ration, Type A"
270,1216,What method is stated for heating the tray-based heat and serve (T-rat) form?,1216,hot water immersion
270,1217,"The text says, ""Instead the line was cut back to its current terminal at"" which location?",1217,Cottage Grove
270,1218,Which brand is given as an example that includes pub cheese in its line?,1218,Président
271,1219,"In the sentence that begins with “Neither can”, what is the quoted task?",1219,bake a pie
271,1220,How much money was Longfellow paid for the poem?,1220,$25
271,1221,What meaning is given for the Latin term “parturire”?,1221,to be pregnant
271,1222,"When did Harcourt, Brace & Co. first publish this book?",1222,September 1940
271,1223,How many species are stated to be in around 24 genera?,1223,about 130
272,1224,What time length appears inside the final parentheses after “(R.” in the film info block?,1224,104 minutes
272,1225,"In the description of Spurgeon’s crew, what quantity is given right after “outfit of”?",1225,20 or so
272,1226,"In the line that says what “con” is short for, what single word follows “short for”?",1226,confidence
272,1227,"In the sentence beginning “Except for”, which surname comes next?",1227,Smith
272,1228,What year is stated for when the six-season run began?,1228,1990
273,1229,What year appears in parentheses after the name “Wonny Song”?,1229,1978
273,1230,What quantity is stated for the BWF Grand Prix in the sentence that mentions its structure?,1230,two levels
273,1231,"In the track listing, what time value appears after the dash for the digital download entry?",1231,3:43
273,1232,"In the quoted statement beginning “as a result,” cartoons that caricature the country's what are not carried?",1232,politicians
273,1233,Which ranking tournament is named in the sentence about being the first Chinese player to qualify for the final stages?,1233,2004 Welsh Open
274,1234,Who directed the 1949 West German historical drama film Encounter with Werther?,1234,Karl-Heinz Stroux
274,1235,Into how many books is The Odyssey divided?,1235,24 books
274,1236,"What is Brahms's Piano Quartet No. 3 in C minor, Op. 60 sometimes called?",1236,the Werther Quartet
274,1237,"In the Odyssey, Aeolus gave Odysseus a leather bag containing all the winds except which one?",1237,the west wind
274,1238,"Which place is described as ""a municipality in eastern Germany""?",1238,"Werther, Thuringia"
275,1239,"According to the passage, how many Associate Justices is the number currently set at by the Judiciary Act of 1869?",1239,eight
275,1240,"Who is named as the performer of the song titled ""You Only Live Twice""?",1240,Nancy Sinatra
275,1241,"In the Alewife passage, which subgenus is explicitly cited?",1241,Pomolobus
275,1242,"In the Robinson Crusoe entry, what numeric response appears for the duration on the island?",1242,24
275,1243,"In the Sepoy passage, what Persian word is stated as the source term?",1243,sepāhī
276,1244,"What Nielsen rating did ""Two Bad Neighbors"" acquire?",1244,9.9
276,1245,"Who is explicitly credited as the writer of ""Two Bad Neighbors""?",1245,Ken Keeler
276,1246,"What ordinal number overall is ""Trust but Clarify"" in the series?",1246,601st
276,1247,"What reason is given for why it appears at the end of the episode ""The Front""?",1247,the episode was too short
276,1248,"According to the Smithers passage, which episode is named as the first one Waylon Smithers appeared in?",1248,"""Homer's Odyssey"""
277,1249,What dollar amount is stated as the civil penalty Magnolia will pay?,1249,"$40,000"
277,1250,EPA’s review found evidence of noncompliance at renovations of how many properties?,1250,33
277,1251,"Which rule is described as being also known as the “Renovation, Remodeling and Painting Rule” (RRP Rule)?",1251,EPA’s Residential Property Renovation Rule
277,1252,"In the sentence describing required precautions, what single word introduces the exception clause about documentation and testing?",1252,unless
277,1253,What is the stated time window for posting the video after executing the settlement?,1253,within three months
278,1254,"In the text about Highway 101's album Bing Bang Boom, what year was it released?",1254,1991
278,1255,"For Highway 101, which original lead singer had departed before the release of Bing Bang Boom?",1255,Paulette Carlson
278,1256,"For the song ""Burnin' Old Memories,"" how long was it number one on the country chart?",1256,one week
278,1257,"According to the text, what did Nelson subsequently state ontogenetic depth is?",1257,Currently Impossible to Measure
278,1258,Which passage title is followed by text calling the person a Grammy award winning American blues and rock guitarist?,1258,Paul Nelson (musician)
279,1259,Olympic Gold medals are required to be made from at least what percentage of silver?,1259,92.5% silver
279,1260,"Who directed the music video for ""Broken Wings""?",1260,Oley Sassone
279,1261,A particle is described as a minute fragment or quantity of what?,1261,matter
279,1262,Tagetes should not be planted near what type of crop?,1262,any legume crop
279,1263,"In the 7"" Single track listing, what time is shown for ""Broken Wings"" with the parenthetical label ""single edit""?",1263,4:29
280,1264,What date appears in parentheses after the name “David Rendall”?,1264,11 October 1948
280,1265,What metric measurement is shown in parentheses for the cut depth in the onstage incident description?,1265,76 mm
280,1266,What year span is stated for John Leslie Mitchinson’s association with the Sadler's Wells opera company?,1266,1972 to 1978
280,1267,"In the Track listing section, what duration is given for the radio edit of “Walking in the Air”?",1267,3:41
280,1268,"Under “David Hillman may refer to:”, what is the second listed entry?",1268,David Hillman (politician)
281,1269,After what distance did Muhammad ibn Sulayman stop chasing with his own detachment?,1269,half a mile
281,1270,"Who is named as both producer and director of the 1935 animated short film titled ""Sinbad the Sailor""?",1270,Ub Iwerks
281,1271,"What quoted phrase is given as the meaning of ""أبناء الدولة""?",1271,sons of the regime/dynasty
281,1272,Which caliph is explicitly named in the statement about the reign in which the Sinbad cycle is set?,1272,Harun al-Rashid
281,1273,"In the list of three smaller canals taken from the Tigris, which one is identified as the largest?",1273,Abu'l-Jund
282,1274,"In the sentence where Tim Stenovec checked prices, what price is shown for Netflix accounts?",1274,$0.50
282,1275,What is the special internet browser named for accessing the marketplaces?,1275,TOR
282,1276,What is the stated purchase limit for stolen HBO NOW and HBO GO accounts?,1276,less than $10
282,1277,"According to the text, two-factor authentications requires people to have what?",1277,a second form of credentials
282,1278,Which paired role is stated for Raj Samani at Intel Security in the quoted description?,1278,vice president and CTO
283,1279,Logo Records was formed in which time period?,1279,mid-1970s
283,1280,"In the 1977 ownership split, which founder/chairman is named?",1280,Nathan Joseph
283,1281,Negotiations stalled over a demand for what?,1281,amnesty
283,1282,What is the larger of the two listed capacities for the Brazil lignocellulosic bioethanol (2G) plants?,1282,84 Ml/y
283,1283,How far above the Place Charles-Garnier was Olga suspended?,1283,thirty feet
284,1284,How many leagues had Conrad ridden that day?,1284,Eight leagues
284,1285,"After giving security for maintaining the peace, what were willing barons allowed to do?",1285,return home again
284,1286,"In Abbot Otto’s words, how long would it be before Otto would be taken away again?",1286,not until thou art healed in body and art ready and willing to go
284,1287,The watchman looked toward the distant slope of what?,1287,Keiserberg
284,1288,What Latin words begin the new motto carved under the scutcheon over the great gate?,1288,Manus argentea
285,1289,On what date did Díaz make his major league debut with the Mets?,1289,"September 11, 2004"
285,1290,"In his first and only full Major League season, in how many games did he hit .257?",1290,89 games
285,1291,"In the nominees sentence, which nationality adjective appears immediately before “Giuseppe De Santis”?",1291,Italian
285,1292,The city houses map is said to be represented as what in the center of the provincial map?,1292,four squares
285,1293,Complete the clause exactly as written: “The game is lost if the player's computerized rival ____.”,1293,becomes Caesar
286,1294,Fill in the missing span from Ruth’s sentence: “You spent ___ on it”.,1294,5 minutes
286,1295,"What number does Carmen provide after saying “Sure, it’s …”?",1295,555 154 124
286,1296,"In Jackie’s invitation, what place name appears after “invite you all to”?",1296,Lower Place Riel
286,1297,"In Christine’s sentence “If the ___ is on, call if you want.”, what is on?",1297,the light in my room
286,1298,"In Eva’s statement ending “in favor of …”, what single word completes it?",1298,Helios
287,1299,"In the definition sentence, what two-word phrase follows the words ""point of""?",1299,highest tension
287,1300,"What date appears first inside the parentheses after the name ""Edoardo Mulargia""?",1300,10 December 1925
287,1301,"In the clause beginning ""did not beget him"", what is the two-word object at the end of that clause?",1301,a child
287,1302,"In the production section, what is the two-word duration that follows ""completed in only""?",1302,three weeks
287,1303,"Which proper name is immediately followed by the phrase ""a network security company""?",1303,TippingPoint
288,1304,"In the historical context section, the water frame is shown with a parenthetical patent date; what is the year?",1304,1769
288,1305,"According to the text, who is the first person listed after the word ""by"" in: ""It was developed in 18th-century Britain by ...""?",1305,Richard Arkwright
288,1306,The text states a purpose for having the roller spacing slightly greater than the fiber length; what is that purpose phrase?,1306,to prevent breakage
288,1307,"In the Walküre opera context paragraph, the ""Ride"" is described with a duration; what duration phrase is given?",1307,around eight minutes
288,1308,"In the Chicago-style pizza section, some deep-dish restaurants are said to ship partially baked pizzas within what area?",1308,the continental U.S.
289,1309,"United carried close to 155 million passengers in the 12 months ended in August, up by what percentage?",1309,6.1 percent
289,1310,What is the Nasdaq symbol for the common stock of United's parent?,1310,UAL
289,1311,"The JBA currently includes cooperation between the U.S. and Central and South America, excluding what?",1311,Brazil
289,1312,"Before fully implementing the JBA, what must the parties receive?",1312,government approvals
289,1313,Chase co-branded credit card holders will board in which group?,1313,group 2
290,1314,"Complete the phrase: ""goes into effect for the ___"".",1314,2016 election
290,1315,"What number appears immediately after the words ""one of"" in the sentence about states with voter ID law?",1315,34
290,1316,"In the clause ""cuts the early voting period from 17 days to 10"", what is the first duration?",1316,17 days
290,1317,"Which person is named after the words ""Staff Writer""?",1317,Ann Blythe
290,1318,"Fill the blank with the word used in: ""___ separate lawsuits challenging the law were filed in federal court in Greensboro.""",1318,two
291,1319,"In the clergy sex-abuse cases, what amount in settlements was reported as paid out in 2008?",1319,$21.3 million
291,1320,What is the quoted name of the room where Herman Law’s youngest alleged victims tell their stories?,1320,kid interview room
291,1321,"In the Florida Supreme Court quote about accepting no new business, what is the stated location for the practice of law?",1321,Florida
291,1322,"The new client was identified as what, due to concerns about “further psychological injury” if his name is disclosed?",1322,John Doe No. 117
291,1323,"In the parenthetical after Marty Singer’s name, what two-word note appears?",1323,no relation
292,1324,What was the stated sales-growth increase percentage for the 2007–2013 period?,1324,36.4%
292,1325,What stage name is given for children's music artist Chris Ballew?,1325,Caspar Babypants
292,1326,"What musical form is specified for the song ""Wee Wee Hours""?",1326,twelve-bar blues
292,1327,"Which title is stated as the B-side on the mispressed UK 7"" single?",1327,"""Culling of the Fold"""
292,1328,"What is the explicitly stated reason Kristian Leontiou's cover version of ""Fast Car"" was unable to chart?",1328,no simultaneous physical release alongside the download single
293,1329,"In Passage 1, what year is given for the film described as an Italian Spaghetti Western?",1329,1964
293,1330,"In Passage 2, which numbered serial is stated for Universal Pictures?",1330,78th
293,1331,"In Passage 3, what place name is stated as his birthplace in Iowa Territory?",1331,Le Claire
293,1332,"In Passage 5, which alternate name for the film begins with the letter ""A""?",1332,A Maiden's Distress
293,1333,"In Passage 3, which single word is explicitly stated as not being part of the title, contrary to popular misconception?",1333,Show
294,1334,Which number did Rebecca provide for Interflora?,1334,889905
294,1335,Which airline did Liam mention for the tickets?,1335,Ethiopian Airlines
294,1336,"According to Jon, a ""dramedy"" is like what?",1336,a funny drama
294,1337,What exact phrase states the upper limit on the band's play duration?,1337,no more than that
294,1338,Which time period did Stef rule out when requesting an appointment?,1338,monday afternoon
295,1339,How many short factoid questions are in the open-domain TREC question corpus?,1339,"5,952"
295,1340,"The 7,787 science exam questions are from which corpus?",1340,Aristo Reasoning Challenge (ARC) corpus
295,1341,"In the parenthesized list of six coarse question classes for TREC-6, what is the first item?",1341,abbreviation
295,1342,What is the maximum number of labels allowed per question?,1342,2
295,1343,Which method is used where multi-label questions are enumerated as multiple single-label instances during training?,1343,duplication method of Tsoumakas et al.
296,1344,How many spaces did the newly built parking lot have?,1344,75
296,1345,What is the name of the Belgian immigrant who reported being visited three times?,1345,Adele Brise
296,1346,To whom is primary responsibility for evaluating apparitions assigned?,1346,local bishops
296,1347,What laws are cited as requiring the discarding of psychiatric records of deceased priests?,1347,federal privacy laws
296,1348,What number is given for Judy Deprey’s age?,1348,65
297,1349,What is the stated number of Pakistani citizens in the quoted deaths figure?,1349,"35,000"
297,1350,In what named northwest garrison city did the text place the raid?,1350,Abbottabad
297,1351,Which committee is stated as being chaired in the “make-or-break” quote?,1351,Senate Foreign Relations Committee
297,1352,The text says discussions will determine whether plans to visit Pakistan proceed in what time period?,1352,this month
297,1353,What did the joint statement explicitly say it did not mention?,1353,drone strikes
298,1354,"What is the corpus name given immediately after the words ""we contribute""?",1354,PrivacyQA
298,1355,What number is used as the installs threshold?,1355,5 million
298,1356,"In the quoted dependency statement, what does the legitimacy depend upon (first three words after ""depends upon"")?",1356,users actually reading
298,1357,What were crowdworkers not shown?,1357,contents of privacy policies
298,1358,"In the sequence ""200, 201 and"" what is the next number?",1358,228
299,1359,"In the reception section, what amount is stated for the opening-day gross?",1359,RMB88.2 million
299,1360,Who is named as the director of the 1993 Italian drama film title shown at the start of Passage 1?,1360,Liliana Cavani
299,1361,What short identifier is shown before “(website)” in the 'See also' line describing a social networking website?,1361,WAYN
