"challenge_id","question_id","question_text","answer_id","answer_text"
1309,6343,What quantity of books is mentioned as being signed in the described process?,6343,"150,000"
1309,6344,What minimum time span is specified in the membership requirement mentioned in the passage?,6344,six months
1309,6345,What action by the bookstores is given as the reason some international orders received unsigned copies?,6345,underestimated how many books they needed
1310,6346,What was the score in the blowout win over Duke?,6346,42-3
1310,6347,What pore size is generally used for the filter?,6347,0.45 micrometre
1310,6348,In what year was the Treasure Chamber opened?,6348,1988
1310,6349,What was adopted by the NFL at the start of the 1994 season?,6349,the two-point conversion
1310,6350,Which groups were excluded from participation in the Smyrna games?,6350,the Turkish clubs
1311,6351,How many monologues did Marriott Edgar write for Stanley Holloway in total?,6351,sixteen
1311,6352,What is the distance to the North Pole stated for Point Barrow?,6352,1122 nmi
1311,6353,The move in 1997 brought an end to how many years of football at Burnden Park?,6353,102 years
1311,6354,Which results matter in determining promotion and relegation for rikishi (sumo wrestlers)?,6354,Only honbasho results
1311,6355,"A bye is only possible if a wrestler has withdrawn due to what, after the bout schedule for a day is already set?",6355,injury
1312,6356,Which organization is named as providing sponsorship that partly offset the cost of building and hiring passenger coaches?,6356,National Westminster Bank
1312,6357,What is the parenthesized name of the 1970s-built diesel multiple unit railcar set mentioned as being on loan?,6357,Silver Jubilee
1312,6358,What term are the three secret substances together referred to as?,6358,Knight Compound
1312,6359,What did Elizabeth use that made the check later become blank?,6359,invisible ink
1312,6360,"In the episode ""Lost Knight"" (season 3 episode 10), what was the shell stated to be vulnerable to?",6360,electricity
1313,6361,"In Passage 3, what length (in km) is given for the Rhonelle?",6361,32 km
1313,6362,"In Passage 4, what size (in square kilometres) is given for the river's drainage basin?",6362,697 square kilometres
1313,6363,"In Passage 1 (Geography), what is the maximum width stated for the swampy floodplain?",6363,5 km
1313,6364,"In Passage 8, what is the stretch of the river's course between Shimshal Braldu and Oprang used as?",6364,Pakistan–China border
1313,6365,"In Passage 18, which location is named in the statement beginning with the word ""Except"" about major cities?",6365,Upington
1314,6366,"According to the passage, how long had Lazarus lain in his tomb before Jesus brought him back from the dead?",6366,four days
1314,6367,"In the Wuthering Heights passage, who is identified as the other narrator?",6367,Nelly Dean
1314,6368,What year is given for when Testament of Youth was published?,6368,1933
1314,6369,What date is stated as the start of the broadcast range for Hallelujah!?,6369,29th April 1983
1314,6370,"According to the passage, only how many episodes over two series were ever made?",6370,15 episodes
1315,6371,"In the Yeezy boots conversation, what amount is stated for a pair?",6371,3500 KSH
1315,6372,"In the permanent-position chat, what duration is given for the contract?",6372,5 years
1315,6373,"In the cake pickup exchange, the shop is only open till what time on Fridays?",6373,midday
1315,6374,"In the Warsaw dialogue, Howard says he doesn't drink it for the pleasure of what?",6374,gettin full
1315,6375,"In the house-key conversation, Barbara says it is about what time?",6375,1PM
1316,6376,"During the 2013-14 school year, how many students were there in Fremont Union High School District?",6376,"10,667"
1316,6377,Who is stated as the current head coach for the Crimson Tide?,6377,Kristy Curry
1316,6378,What score is given for the game in which Alabama defeated Duke?,6378,121–120
1316,6379,"In the parenthetical about the group’s vocalists, which name is stated as the replacement for Fuck A and Miro?",6379,Nimi Nim
1316,6380,"After the project that began in 2009, what date is given for the Tide returning to their original home?",6380,"February 13, 2011"
1317,6381,What dollar amount is stated for the property tax breaks from three counties?,6381,$30 million
1317,6382,In what year did Amazon purchase Zappos?,6382,2009
1317,6383,What amount is stated as the maximum bonus level in the program description?,6383,"$5,000"
1317,6384,By how much does the offer increase each year according to the quoted description?,6384,"$1,000"
1317,6385,"Eligibility is limited to workers in what locations, as stated by an Amazon spokeswoman?",6385,the fulfillment centers
1318,6386,In what year was the Community Reinvestment Act passed?,6386,1977
1318,6387,What is the last listed performance level in the parenthetical list of CRA descriptive performance levels?,6387,Substantial Noncompliance
1318,6388,What example duration is given for how long the public may provide input on a draft strategic plan?,6388,30 days
1318,6389,The CRA does not apply to certain institutions because of differences in their what?,6389,financial business models
1318,6390,Assessment areas may not extend substantially beyond an MSA boundary or a state boundary unless the assessment area is located in a what?,6390,multistate MSA
1319,6391,What date did Ekofisk begin production on?,6391,15 June 1971
1319,6392,"By 2019, waterflooding capacity had reached just over how many barrels per day?",6392,500 000 barrels per day
1319,6393,How many barrels does each of the 10 storage tanks hold?,6393,750 000 barrels
1319,6394,Which field is named as the exception to being within production licence 018?,6394,Tommeliten G
1319,6395,From which year has Norway’s state-owned Gassco company been responsible for technical operation of the facilities?,6395,2007
1320,6396,What is the surname of the person named after the words “Translated by” in the front matter?,6396,Wormeley
1320,6397,"In the line that begins the catalogue listing (“The catalogue contained the following:--”), what number is shown immediately before the artist’s entry?",6397,510.
1320,6398,Complete the stated consequence: “Without selection by the Academy there will be …”,6398,no Salon
1320,6399,"In the statement about when the Salon’s “true character” was lost, what two-word phrase follows “it” in “as soon as it …”?",6399,spread along
1320,6400,"In the sentence with “if … had been caught by the revolution of July,” what would he not have got?",6400,his money
1321,6401,What hospital name does Sam give in response to Nadine’s question?,6401,St James's
1321,6402,What time does Katie suggest for meeting at the cinema?,6402,7:30
1321,6403,What is the name Alex gives for the place Layla asks about?,6403,Psyri hotel
1321,6404,"In Caroline’s comparison, how many times cheaper is the bus than the train?",6404,three times
1321,6405,What exact two-word response does Lilly give after Andy asks “at all?”,6405,At all
1322,6406,What location is stated for Ace Fu Records?,6406,"Williamsburg, Brooklyn"
1322,6407,On what date was Exit 13 released?,6407,"September 9, 2008"
1322,6408,Which organization is EmArcy Records owned by today?,6408,Universal Music Group
1322,6409,What certification in the USA is stated for Raised on Radio?,6409,double platinum
1323,6410,What date is given in parentheses after Justin Harper's name?,6410,"February 24, 1985"
1323,6411,What number sequence is stated as The Buffs all-time record?,6411,716–520–36
1323,6412,What years are stated for the span 'from' in Hogan Wharton's college football sentence?,6412,1956 to 1958
1323,6413,Harper was traded to the BC Lions in exchange for which person?,6413,Geroy Simon
1323,6414,"In the phrase about an exception of one season, what position is stated after the word ""at""?",6414,quarterback
1324,6415,What ZIP code is given for the post office in Natural Dam?,6415,72948
1324,6416,What feet value is stated for Horse Mesa Dam's length?,6416,660 feet
1324,6417,What other name is given for the Enloe Dam?,6417,Similkameen Dam
1324,6418,What is stated about public access to the Tallebudgera Creek Dam?,6418,There is no public access to the dam.
1324,6419,What estimated elevation (in feet) is stated for Horse Mesa Dam above sea level?,6419,"2,067 feet"
1325,6420,What is the grant number shown in the funding statement?,6420,2805
1325,6421,Landings were recorded every morning from what starting time to what ending time?,6421,5am to 10am
1325,6422,What is the stated total number of semi-structured interviews?,6422,34
1325,6423,International trade is permitted for CITES Appendix II species provided it is non-detrimental to what?,6423,wild populations of the species
1325,6424,No specific research permit was required due to what?,6424,MoU and TCA
1326,6425,What date is stated for early 35mm filming?,6425,11 March 1965
1326,6426,What is the stated creation date of the International Ice Hockey Federation (IIHF)?,6426,15 May 1908
1326,6427,Up to what year was the IIHF known as the LIHG?,6427,1947
1326,6428,"To continue on the surface portion of SR-201 to State Street, where must an eastbound traveler exit?",6428,900 West
1326,6429,On what date did the first edition of the QClash take place?,6429,7 May 2011
1327,6430,"In the flight chat, Matt said they would land at about what time?",6430,11PM
1327,6431,"After Debra booked the apartment tour, what was the deposit amount?",6431,$500
1327,6432,What mark did Greg report for the exam?,6432,29 out of 30
1327,6433,"With the silver package, they can use up to how many treatments?",6433,three
1327,6434,"According to Wolf, what is NOT paid by the household kitty?",6434,Xmas and birthday presents
1328,6435,"Which number appears right after the words ""just checked, it's""?",6435,412
1328,6436,What time is given as Chris's reply to the question about getting off work?,6436,5:30.
1328,6437,"What rate is stated immediately after the phrase ""no negotiating here,""?",6437,"1,20 pqw"
1328,6438,"In the summary, Brandon is down with what?",6438,the flu
1328,6439,"What might the professor have to do (triggering an email update), according to Rita?",6439,reschedule the next lesson
1329,6440,Which date appears first inside the parentheses after the name “Lester Errol Brown MBE”?,6440,12 November 1943
1329,6441,What studio is named as the place where the Hot Chocolate albums were recorded?,6441,Rak Records studio
1329,6442,"After mentioning the spur to Tomintoul, what total distance (in miles) is given for the route?",6442,80 miles
1329,6443,Which label is named as the destination when a copy was sent to his record label?,6443,Apple
1329,6444,Which word directly precedes “permission” in the phrase about changing the lyrics?,6444,Lennon's
1330,6445,In what year did Parliament pass the London Paving and Lighting Act (6 Geo. 3 c. 26)?,6445,1766
1330,6446,"By 1735, how many brick houses in the Georgian style had been built on the west side of the way now called Craven Street?",6446,twenty brick houses
1330,6447,What year (shown in parentheses) does the text give for when numbered addresses on Craven Street appeared in The London Directory?,6447,1776
1330,6448,"After the additional houses were included, what did houses 1-20 keep?",6448,their original numbering
1330,6449,The text says the omission from the directories was not due to her being what?,6449,a woman
1331,6450,"In the apartment money transfer chat, what per-person amount is stated?",6450,50 euro each
1331,6451,"In the Havana conversation, what duration does Wendy give for how long they will stay before going to Varadero?",6451,3 more days
1331,6452,"In Wendy's description of the housekeeper, what language does she say the housekeeper speaks?",6452,only Spanish
1331,6453,"In the Noah and Clair exchange, what is given as the reason for Noah being late?",6453,some traffic jam
1331,6454,"In the promo-code chat, until when were the codes stated to be active?",6454,end of April
1332,6455,In what year did ARDEC begin development of a 40 mm smart airburst fuze (proximity fuze)?,6455,2011
1332,6456,SAGMs enable soldiers to incapacitate personnel targets in defilade at ranges between what values?,6456,50 and 500 meters
1332,6457,"On what date was the 9N first demonstrated in Dearborn, Michigan?",6457,"June 29, 1939"
1332,6458,What is the current specification of the protocol layered on HTTP?,6458,DAP4
1332,6459,"During toss-ups, what is prohibited?",6459,Conferring
1333,6460,How many wounded are listed for the III Corps in the casualties breakdown at Fredericksburg?,6460,837
1333,6461,On what date did the III Corps arrive at Falmouth?,6461,November 24
1333,6462,Approximately how much did the College of Engineering win from the government?,6462,"US$25,000,000"
1333,6463,SECC was merged into what organization?,6463,ITIDA
1333,6464,"In the description of the posterior proboscis, what part is named as the exception in the phrase ""Except for the ...""?",6464,posterior most end
1334,6465,Border Patrol divided geographic responsibility for the southwest border among how many units?,6465,nine sectors
1334,6466,The Requirements Management Process (RMP) consists of how many steps?,6466,six steps
1334,6467,In what month and year did the asset assist data field within the e3 Portal to the EID become mandatory?,6467,June 2014
1334,6468,What protests are named as the reason the MVSS contract was not awarded until 2015?,6468,bid and size protests
1334,6469,"For IFTs to be potentially effective, what must be sufficiently sparse?",6469,vegetation
1335,6470,"Which date appears immediately after the words ""It was last revised""?",6470,"January 31, 2017"
1335,6471,"What dollar figure is stated in the clause ending with ""in income"" for when firms register for each client?",6471,"$3,000"
1335,6472,What three-word phrase describes the kind of public databases where registrations and reports must be available?,6472,"downloadable, searchable databases"
1335,6473,"In the sentence about filing LD-203 reports even with no contributions, what rules are named after ""with the""?",6473,gift and travel rules
1335,6474,"What time period is given after the words ""after"" in the clause starting ""If USAO does not receive a response""?",6474,60 days
1336,6475,What amount per year was the three-year contract worth?,6475,£350 per year
1336,6476,How many companies did the battalion consist of?,6476,four companies
1336,6477,By what date would the RFID based key tag be fully retired?,6477,"June 30, 2019"
1336,6478,Who nicknamed the jet the Lolita Express?,6478,the locals in the Virgin Islands
1336,6479,"If location services are not activated for the app, what can the user scan?",6479,a QR code
1337,6480,What total count is given for households?,6480,"7,115"
1337,6481,What value is stated for the average family size?,6481,3.59
1337,6482,Which named station is described as Moscow's main radio station?,6482,Maximum
1337,6483,Any other mark or comment on the paper renders it an ____ ____.,6483,invalid ballot
1337,6484,"In Windows Vista (and Windows Server 2008), the registration functionality was moved to which service?",6484,DNS Client service
1338,6485,What were the call letters of the experimental shortwave radio station opened in April 1930?,6485,VE9GW
1338,6486,"After switching to a new transmitter in the winter of 1930-1931, what power did the station boost to?",6486,200 watts
1338,6487,About how many million years ago were these rock strata laid down?,6487,320–350 million years
1338,6488,Wheel brushes often only activate when the customer buys what?,6488,a wheel cleaning upgrade
1338,6489,A sill brush consists of what?,6489,8-foot-long brush assembly
1339,6490,"In Wisconsin, what dollar amount was the adopted limit for campaign contributions to judges?",6490,"$1,000"
1339,6491,What is the length given for the downtown run around the Porta Nigra?,6491,4.37 km
1339,6492,What was the fortress rebuilt around 1228 by Al-Aziz Uthman named?,6492,Qal'at al-Subeiba
1339,6493,Who eliminated eleven competitors in 2001 (ending the prior Royal Rumble eliminations record)?,6493,Kane
1339,6494,Which two wrestlers were the officials trying to separate outside the ring?,6494,Terry Funk and Mankind
1340,6495,"In the metadata block, what is written after the label ""Publish Date:""?",6495,Unkown
1340,6496,What number is stated for the size of the resultant dataset from Pascal VOC?,6496,534
1340,6497,Which environment is described as requiring multiple agents to navigate a junction without observing other agents?,6497,blind traffic junction
1340,6498,"For the setting where β equals 1, what outcome is reported for the model?",6498,unable to converge
1340,6499,What numeric value is given as the minimum for the redundancy metric?,6499,1.0
1341,6500,"In the first dialogue, Jack says he should be there in how long?",6500,10mins
1341,6501,Greg describes his time split between Warsaw and Krakow as what?,6501,50/50
1341,6502,Kate says she has been so busy coz her mom had what?,6502,an important surgery
1341,6503,Daniel says they were patrolling the streets how often?,6503,twice a day
1341,6504,"Joiner says if Amanda can't find one, they will have to do what?",6504,go for a walk instead
1342,6505,What is the deadline date mentioned for keeping the 22 repeaters operating in analog?,6505,"August 31, 2012"
1342,6506,What flat-rate amount is specified for Rockford’s daily charge (excluding expenses)?,6506,$200 a day
1342,6507,What parenthetical birth date is given for Franck Gaston Henri Sauzée?,6507,28 October 1965
1342,6508,Which end-of-year status is stated as the basis for the ATP Player and Team of the Year awards at present?,6508,world No. 1
1342,6509,What is explicitly named as the exception in the statement about Sipowicz staying sober during tragedies?,6509,Andy Jr.'s death
1343,6510,Which date is given for the Administration releasing its FY2019 budget request?,6510,"February 12, 2018"
1343,6511,What dollar figure is stated as the requested adjusted net discretionary budget authority for DHS for FY2019?,6511,$47.43 billion
1343,6512,What amount is shown as the preview estimate of the allowable adjustment for FY2019 in the August 2018 sequestration update report?,6512,$14.965 billion
1343,6513,What stated reason is given for not attempting to compare this data with OMB data?,6513,technical scoring differences
1343,6514,Which three-word clause marks the exception to the narrative-rounding rule?,6514,unless noted otherwise
1344,6515,"In the opening heading, which occasion and year are given?",6515,"Easter Sunday, 2017"
1344,6516,"At Butner Federal Prison complex, Pastor Megan preached this sermon on what date?",6516,"August 30, 2015"
1344,6517,"Which Psalm number is attached to the line beginning ""Lord, our master""?",6517,Psalm 8
1344,6518,"In the parenthetical note, what meaning is given for “Rabbouni!”?",6518,Teacher
1344,6519,"In the sentence beginning “Do not hold on to me,” what are the first four words after “because”?",6519,I have not yet
1345,6520,What dollar amount of additional funding did the agency report as being provided by P.L. 111-5 in September 2010?,6520,$730 million
1345,6521,How many jobs did the SBA report were created or retained in the September 2010 example?,6521,"785,955"
1345,6522,By what vote was H.R. 3854 passed by the House?,6522,389-32
1345,6523,Which public law reduced TARP's purchase authority from $700 billion to $475 billion?,6523,P.L. 111-203
1345,6524,On what date did the SBA announce that funding for the fee subsidies and 90% maximum loan guaranty percentage had been exhausted?,6524,"January 3, 2011"
1346,6525,Late Night with Conan O'Brien was launched in what year?,6525,1993
1346,6526,"According to the text, fewer than how many mature individuals are left in the wild for the Tibetan antelope or chiru?",6526,"Fewer than 150,000"
1346,6527,"Which networks are stated to have become the ""2"" networks?",6527,CBS and NBC
1346,6528,In what month and year does the text say Willmott-Brown stands trial?,6528,April 1989
1346,6529,What does the text say about whether any restitution was ever made by the rebels?,6529,not known
1347,6530,Which date is given for the opening of La Raza metro station?,6530,25 August 1978
1347,6531,What number of provisional members is currently listed for Division II?,6531,2
1347,6532,In which year was Robert Morris named Superintendent of Finance of the United States?,6532,1781
1347,6533,"According to the text, what tiebreaker held Trabzonspor back despite finishing on 82 points?",6533,head-to-head goal average
1347,6534,Prospective members must complete at least one year of what before being accepted as full-time Division II members?,6534,provisional status
1348,6535,A sugar plum is described as a piece of dragée or what other type of candy?,6535,hard candy
1348,6536,What year is stated for when CAFOD was founded?,6536,1962
1348,6537,"In the Warschauer Kniefall passage, what date is given for when the event took place?",6537,"December 7, 1970"
1348,6538,The Laughing Cavalier (1624) is a portrait by which painter?,6538,Frans Hals
1348,6539,"To establish origin and quality, what kind of logo is said to be necessary?",6539,registered logo
1349,6540,"What number appears immediately before the word ""aisles"" in the Galilee Chapel sentence?",6540,five
1349,6541,In what year was the comic devised?,6541,1975
1349,6542,"What number is stated after the words ""picked up"" in the House of Representatives sentence?",6542,63
1349,6543,Which publication did IPC launch in direct competition after the title’s commercial success?,6543,Battle Picture Weekly
1349,6544,"What single word completes the sentence ""Cats with the gene for RH should never be""?",6544,bred
1350,6545,What exact digits did Mike text as the cell number?,6545,554 946 987
1350,6546,Where did Mike say the cell number was listed?,6546,on the roster
1350,6547,What is the stated time window to pay for the booked tickets?,6547,24 hours
1350,6548,What duration did Clara give for the hospital stay?,6548,4-5 weeks
1350,6549,What exact time did Jessie give for the fire alarm?,6549,8:40
1351,6550,Marcus says he starts right away; what date does he give?,6550,3rd
1351,6551,What landline number does Patty provide?,6551,761 761535
1351,6552,Rita asks if it is OK if she takes who along with her?,6552,my son
1351,6553,"In Paul’s message about team size, what number is stated as the minimum?",6553,10
1351,6554,Grant will lend money as long as everything is paid back by what time?,6554,end of the month
1352,6555,What is the post-office here called?,6555,William Penn
1352,6556,How many inhabitants does the census of 1880 give?,6556,seven hundred and eighty-eight
1352,6557,What is the name of the fourth mode listed in the EXE?,6557,Tag
1352,6558,What does the Oerlikon use to augment the resistance of the bolt?,6558,Advanced Primer Ignition
1352,6559,"In the Passenger Start switch, which position holds the units in Parallel?",6559,COMM
1353,6560,Todd says Randy can come anytime after what time?,6560,5 pm
1353,6561,"In Jake’s reply, what is the largest size mentioned?",6561,XL
1353,6562,AJ mentions an alarm set for what time?,6562,3am
1353,6563,Kim says recommending someone really does what to their chances of getting the job?,6563,really increases you're chances at getting this job
1353,6564,Eric’s offer about going very early or very late ends with which conditional phrase?,6564,if you wish
1354,6565,What birth date is shown in parentheses for Ronald Louis Cooper?,6565,"February 11, 1962"
1354,6566,What nickname is explicitly given for Coughlin?,6566,Colonel Coughlin
1354,6567,What win–loss record is stated for Darrell Wilson as head coach at Woodrow Wilson High School?,6567,65-18
1354,6568,"Fewell was named interim head coach on December 3, 2019, following the dismissal of whom?",6568,Ron Rivera
1354,6569,"In the stated new rule, a player who accumulates two unsportsmanlike conduct penalties in the same game is what?",6569,ejected
1355,6570,What door code does Harry provide?,6570,8544
1355,6571,"Which location number is given for the Monday, 6 p.m. meeting?",6571,room 12
1355,6572,What time does John ask to meet?,6572,17:30
1355,6573,Thomas says family is either blood bonds or what?,6573,marriage
1355,6574,"In the chat about Will's party, what does Alice say is needed for it to make sense for her?",6574,a car
1356,6575,How many Jews were arrested during the entire Aktion in and around Schneidemühl?,6575,544
1356,6576,Which route's southern terminus is marked by the interchange with Interstate 20 (Tom Murphy Freeway)?,6576,SR 101
1356,6577,What quantity is given for the Kiowa warriors in the band that planned the ambush?,6577,approx 180
1356,6578,Which opponent did Brazil not beat in Group 1?,6578,Switzerland
1356,6579,What did Brazil need at minimum against Uruguay to win the competition?,6579,at least a draw with Uruguay
1357,6580,What year is stated for the Council of Ephesus?,6580,431
1357,6581,The FPM said it would not attend the fifth session unless an agreement over what was made?,6581,a consensus candidate
1357,6582,On what date did the text say an agreement was signed providing for joint administration?,6582,6 April 1939
1357,6583,After which chapter were events said to be kept secret during the run-up to release?,6583,Chapter 6
1357,6584,What opening date is given for Hunters Point Avenue?,6584,"February 15, 1916"
1358,6585,What was the score at halftime?,6585,15–6
1358,6586,On what date was Wharton appointed deputy warden?,6586,28 June 1537
1358,6587,What discount did the exchange notes issued for the macuquina feature?,6587,12.5% discount
1358,6588,"In Shadows over Camelot, the quests for the Grail, Excalibur, and Lancelot's armor can only be what?",6588,completed once
1358,6589,Which station is named as the exception to the statement that all stations on the line were priority candidates?,6589,New Lots Avenue
1359,6590,What dollar amount is stated for the Spitfires being fined?,6590,"$35,000"
1359,6591,Which date is given for WWSG-TV becoming WGBS-TV?,6591,"October 20, 1985"
1359,6592,Which communications conglomerate is named in connection with RBC's paging business sale?,6592,Metromedia
1359,6593,The rights purchase is described as contingent on the purchase of what channel number?,6593,channel 57
1359,6594,"Arenburg's request to be discharged was granted despite what, according to the text?",6594,the threats he had made
1360,6595,"Which month and year are stated immediately after the word ""Founded"" for the Landless Rural Workers' Movement of Brazil?",6595,January of 1984
1360,6596,What numeric percentage is stated in the requirement about milk served to Brazilian public Schools in the Food Acquisition Program sentence?,6596,30%
1360,6597,"In the statement about cheques from the commercial banks during the six-month period, what are cheques stated to be cashed in?",6597,in pounds
1360,6598,"In the sentence about the Dyke Tavern being a purpose-built pub, what year is given for when it closed?",6598,2016
1360,6599,Who is named as being appointed to lead the Kosovo status process in November 2005?,6599,Martti Ahtisaari
1361,6600,In what year did the Air Force create the Space and Missile Systems Center’s (SMC) Hosted Payload Office (HPO)?,6600,2011
1361,6601,How many vendors does the HOPS vehicle include across the commercial satellite industry?,6601,14 vendors
1361,6602,The process from initial filing to ITU approval takes around how long for all new satellites?,6602,7 years
1361,6603,"To operate at a given orbital location using a given band of spectrum, programs must apply internationally through what organization?",6603,International Telecommunication Union
1361,6604,Federal law generally prohibits agencies from doing what in advance for a future service?,6604,paying in advance for a future service
1362,6605,What is the scheduled celebration date mentioned by Karine?,6605,june 30th
1362,6606,What amount does Kim say is proposed per 1000 characters?,6606,2.5 Euro
1362,6607,"Complete the quote: ""Besides, he's only ___.""",6607,4
1362,6608,"According to Nick, which one gives you discount on subway?",6608,blue one
1362,6609,In what format does Artur say everything has to be?,6609,PDF
1363,6610,"In Katsu's biography, what place is named as the site of her ""official"" debut?",6610,Korakuen Hall
1363,6611,Which Hundred is paired with the Lathe of Aylesford?,6611,Shamwell
1363,6612,Which term is stated to be more the study of the earth's sounds?,6612,Geophony
1363,6613,Concealment (hiddenness) is described as the necessary precondition for what?,6613,unconcealment (aletheia)
1363,6614,"What phrase comes immediately after the words ""although there is""?",6614,no written evidence for it.
1364,6615,"Which name appears on the line that begins with the words ""Illustrated by""?",6615,FINLAY
1364,6616,"In the Transcriber's Note, what month and year are given for Galaxy Magazine?",6616,February 1961
1364,6617,Which planet is named in the phrase about a strictly temporary orbit?,6617,Altaira
1364,6618,What distance is stated for the Regulus-to-Cassim run?,6618,five hundred light-years
1364,6619,The course to the nearest star would not be used unless there was what among the crew?,6619,mutiny
1365,6620,"What date is given for when ""Imaginary Friends Live"" came out?",6620,"October 1, 2017"
1365,6621,What single-word descriptor is used for the kind of release it remains?,6621,download-only
1365,6622,"By today, how many commercial wineries are stated to be left?",6622,109
1365,6623,What does the text say must be established between the networks using the gateway?,6623,mutually acceptable administrative procedures
1365,6624,"When a user wants to load a web page, what minimum quantity is stated for the gateways accessed?",6624,at least two
1366,6625,"In the dialogue with Professor Thomas, what span of chapters is stated for the quiz material?",6625,chapters 4 through 6
1366,6626,Where is the biology test taking place in the Arnie/Patricia/Susan exchange?,6626,Room 13A
1366,6627,What code is given as the toner name in Paul’s message?,6627,CRG-328
1366,6628,"According to the summary, the classes are cancelled today because of what?",6628,dr Morty is sick
1366,6629,"Before adopting a pet, what does Sheila say she needs to do first?",6629,find a job
1367,6630,What is the stated mayoral service time span (years) for Forrester?,6630,1981 to 1982
1367,6631,What voltage magnitude is explicitly stated as being exceeded for routine operation today?,6631,"765,000 volts"
1367,6632,Which three-word substring marks the parenthetical exception within the statement about non-interference engines?,6632,except the VVT-i
1367,6633,"In the described pH-responsive behavior, what two-word substring follows the words ""due to""?",6633,the protonation
1367,6634,What three-word phrase expresses an exclusivity restriction on wearing a ǁkhaikhōb?,6634,only to ceremonies
1368,6635,"For Abdul Aziz Al Ghurair, what birth date is given in the parenthetical note after his name?",6635,1 July 1954
1368,6636,"As of 2019, what net worth amount does the text say Forbes estimated for Abdul Aziz Al Ghurair?",6636,US$4.8 billion
1368,6637,What population is given for Western Province in the 2010 Zambian census?,6637,"902,974"
1368,6638,The Residence Act of 1790 was signed into law by whom?,6638,President George Washington
1368,6639,"According to the statement about case law, the use of lethal force in defence of property alone is described as what?",6639,not reasonable
1369,6640,Popiel I is described as a member of which dynasty?,6640,Popielids dynasty
1369,6641,In which department is the commune Beaulieu-sur-Loire?,6641,Loiret department
1369,6642,"Which three-letter abbreviation appears in parentheses after ""place of birth""?",6642,POB
1369,6643,"Yazid III's nickname ""the Diminisher"" was given because he reduced military annuities by what amount?",6643,10%
1369,6644,"Complete the rule: ""If the baby is born in a hospital in another place, ____ is the place of birth.""",6644,that place
1370,6645,"In the joke explanation for the study’s name, what is one ""part"" mentioned first?",6645,part Disneyland
1370,6646,What exact date is given for La Julia Rhea’s Chicago appearance in Verdi’s Aida?,6646,"December 27, 1937"
1370,6647,What amount is stated as the record-breaking grant offered by the UK Film Council?,6647,£2.6 million
1370,6648,George Sanders replaced which person?,6648,Louis Hayward
