"challenge_id","question_id","question_text","answer_id","answer_text"
929,4446,In what month and year did Eir purchase the Setanta Sports Ireland Ltd.?,4446,December 2015
930,4447,"In the first four games, what outscoring tally is stated for the opposition?",4447,24–9
930,4448,What number of copies is given for sales in the US in the week of his death?,4448,"167,000"
930,4449,What fan-vote count is stated for being voted to start in the 1993 NHL All-Star Game?,4449,"246,447"
930,4450,This unusual anti-clockwise layout leads to increased strain on what part of the driver's body?,4450,the other side of the driver's neck
930,4451,"The new album was initially set for release in 2017; however, what does the text say happened in 2017?",4451,it did not surface in 2017
931,4452,In what month and year was the first land sale of the new subdivision held?,4452,September 1885
931,4453,"Within eight years, the exchange saw its numbers rise to how many companies listed?",4453,249
931,4454,On what date was the Romanesque cruciform structure solemnly dedicated?,4454,"February 10, 1929"
931,4455,"According to András Wilheim, only the last how many measures of Ionisation include musical tones of the ""traditional tonal system""?",4455,17 measures
931,4456,"Under Billboard magazine rules at that time, which song would be credited only?",4456,Crybaby
932,4457,"According to the text, during which years was Frank Lloyd president of the Academy of Motion Picture Arts and Sciences?",4457,1934 to 1935
932,4458,What street address is given for the Walk of Fame star?,4458,6667 Hollywood Boulevard
932,4459,In what year was the New York-based distribution company founded?,4459,1988
932,4460,"According to the text, the George Eastman Award is given by which institution?",4460,George Eastman House
932,4461,"In Graduation, what minimum grade does Eliza need to maintain to take up her scholarship?",4461,at least 90%
933,4462,What percentage of economic output was the 2009 deficit said to be going to be?,4462,13.6 percent
933,4463,What euro amount is stated as being owed to the IMF that Greece did not pay on Tuesday?,4463,€1.55 billion
933,4464,"In the Ethnos newspaper poll, what figure is given for the support level of the ""Yes"" side?",4464,44.8%
933,4465,What three-word phrase starts the answer to the question about whether the Greek crisis will spread?,4465,It depends largely
933,4466,Under which referendum result is it said the existing government might reopen the banks and conclude a deal?,4466,"votes “yes,”"
934,4467,In which month and year did Congress pass and the President sign the Improper Payments Information Act of 2002 (IPIA)?,4467,November 2002
934,4468,What was the dollar threshold used to designate high-priority programs for fiscal years 2014 through 2017?,4468,$750 million
934,4469,How many IPERA criteria are referenced in the statement about overall agency compliance status?,4469,six
934,4470,What is the agency considered when it does not meet one or more of the IPERA criteria for any of its programs or activities?,4470,noncompliant overall
934,4471,"Under the updated guidance, agencies with programs reported as noncompliant for how many consecutive years must submit a report to Congress and OMB detailing activities taken and still being pursued?",4471,4 or more
935,4472,What start time is stated after “Planning for” in Carrie’s message?,4472,8pm
935,4473,Which location is named right after “the one in” when Kate mentions the kindergarten?,4473,Bethnal Green
935,4474,What number appears in Ellie-Mae’s line “can't believe I'm ...”?,4474,14
935,4475,"In Sharie’s promise about an hour, how many Redbull drinks does she say she’ll drink?",4475,five
935,4476,What does Kieran explicitly exclude from the album requirement?,4476,compilations
936,4477,What is the national center for Internet-related investigations now known as?,4477,Internet Investigations Center
936,4478,In what month and year was the Firearms and Internet Transactions Intelligence Assessment Report issued?,4478,April 2016
936,4479,How many arrests did ATF make in fiscal years 2014–2016 for engaging in the business of dealing in firearms without a license?,4479,322
936,4480,What percentage of the defendants in these arrests received a conviction?,4480,89 percent
936,4481,"What two-word phrase appears immediately before “by the background check, the transaction is completed”?",4481,Unless denied
937,4482,"In the opening parenthetical citation for the Atomic Energy Act of 1954, what public law number is given?",4482,P.L. 83-703
937,4483,How many days of continuous session are stated as the total for the two review time periods?,4483,90 days
937,4484,What is the reactor-size unit-and-number threshold mentioned in the parenthetical describing agreements that cover significant nuclear cooperation?,4484,5 MWe
937,4485,Section 123 agreements are required for the export of commodities under what named export licensing authority?,4485,NRC export licensing authority
937,4486,What is the type of congressional measure described as preventing entry into force during the 60-day period for a nonexempt agreement?,4486,a joint resolution disapproving the agreement
938,4487,In what year did Yehuda Even Shemuel win the Israel Prize?,4487,1973
938,4488,What year is given for the debut of the first Facel Vega model?,4488,1954
938,4489,Who is Erik Kilpatrick married to?,4489,Chris Anthony
938,4490,What was the English-Hebrew dictionary known as?,4490,The Kaufman Dictionary
938,4491,"Which two names appear after the word ""except"" in the sentence about twelve children?",4491,Anna and Elizabeth
939,4492,For how long did crewmembers fight the fire before requesting permission to evacuate?,4492,over 40 minutes
939,4493,"After Smythe resigned in November 1906, who is stated as the successor?",4493,Frederick Moor
939,4494,"Sometimes, mistakenly, wild cards and weak signals are considered as what?",4494,synonyms
939,4495,"According to the text, fishing pressure does not affect what?",4495,supply of larvae
940,4496,Who is named as the director of Tomorrow Is Another Day?,4496,Felix E. Feist
940,4497,Tomorrow Is Another Day is described as a crime drama film noir from what year?,4497,1951
940,4498,The title of the film comes from the last line of which work?,4498,Gone with the Wind
940,4499,Andy McNab has written about Nick Stone in how many different books?,4499,seventeen
940,4500,"On Rottnest Island, prosecution for handling quokkas can result in a fine of up to what amount?",4500,"$2,000"
941,4501,Bendorf is a town in the district of what?,4501,Mayen-Koblenz
941,4502,The Rhine port of Bendorf dates from which year?,4502,1900
941,4503,Bloom converted to Catholicism to marry whom?,4503,Marion (Molly) Tweedy
941,4504,The probability of a 7 on the dice is 1/6 because it can be produced in how many ways?,4504,6 ways
941,4505,"At Lulworth Cove, land to the east (owned by the Ministry of Defence) is only open on what?",4505,weekends and holidays
942,4506,In what year was the FSA created?,4506,1937
942,4507,The photography program began in 1935 under what prior name?,4507,Resettlement Administration
942,4508,On what date was Johann Jakob Froberger baptized?,4508,19 May 1616
942,4509,What time did the game kick off?,4509,1:31 PM
942,4510,The text says Claude C. Williams's life was saved only because his activities attracted what?,4510,newspaper publicity and the attention of northerners
943,4511,What amount of base (or enduring) funds was included in the FY2019 budget request for SFOPS?,4511,$41.86 billion
943,4512,What percentage decrease in SFOPS funding did the FY2019 request represent when compared with FY2018 actual levels?,4512,23.3%
943,4513,"In the final legislation (P.L. 116-6), what amount was designated as OCO?",4513,$8.0 billion
943,4514,"After the BBA increase, what defense funding level is stated for FY2019?",4514,$647 billion
943,4515,Section 7073 required reports to Congress to begin how long after enactment of the law?,4515,60 days
944,4516,What year is given for when the Cinquantenaire Arch was erected?,4516,1905
944,4517,What measurement is stated for the forewing length?,4517,4.9 mm
944,4518,On what date did the first launch of an XRM-89 occur?,4518,1961-01-07
944,4519,"Before using disown on an active job, what should it be stopped by?",4519,Ctrl-Z
944,4520,What wording specifies how the same builtin must be used to remove the job from the job table?,4520,without arguments
945,4521,On what date will this subject be “discussed” at the council meeting?,4521,August 7
945,4522,What range is given for the estimated crowd size drawn to those issues?,4522,25 – 30
945,4523,"In the City Charter quotation, what is the stated method for holding any Special Election?",4523,mailed ballot
945,4524,The utility tax is based on the total bill before the adjustment for what?,4524,rate assistance
945,4525,What amount is stated for the city attorney’s salary alone?,4525,"over $190,000 a year"
946,4526,"What chart position did the track titled ""Heard It in a Love Song"" reach?",4526,No. 14
946,4527,On what date were the 50-dinar notes dated 2008 issued?,4527,25 July 2009
946,4528,The text states the issue is not applicable to which protocol?,4528,MQV
946,4529,"Welhaven was authorized to use all municipal powers to prepare Oslo for war, especially in case of what?",4529,bombing
946,4530,How long was Kostner's break from skating?,4530,two-and-a-half month
947,4531,What is written as the value for the publication date field?,4531,Unkown
947,4532,What base temperature is stated for the home-built system?,4532,5 K
947,4533,Which parenthesized pair is given for the active space used in the multireference calculations?,4533,"(10,10)"
947,4534,"At each of the pentagonal apices of 6, what is reported to be cleaved?",4534,one C-H bond
947,4535,Which sign of Δz is associated with tip retraction from the STM setpoint?,4535,negative
948,4536,What is the cited authority for the Individuals and Households Program (IHP)?,4536,42 U.S.C. §5174
948,4537,What is the maximum amount stated for financial assistance for repairs and replacement (FY2019)?,4537,"$34,900"
948,4538,Within how many days must individuals apply for DUA benefits in general?,4538,30 days
948,4539,"In the stated cost share for ONA, what is the federal portion?",4539,75% federal
948,4540,How is financial assistance to rent alternate housing accommodations under Section 408 (c)(1)(A)(i) of the Stafford Act described relative to the cap?,4540,excluded from the cap
949,4541,In what year was the Older Americans Act first enacted?,4541,1965
949,4542,What percentage of the act's total FY2019 appropriations is attributed to discretionary spending under Title III?,4542,73%
949,4543,FY2019 state allotments are calculated using estimates from what year?,4543,2017
949,4544,What is the stated length of the time lag between the reference year of the population estimates and the appropriation year?,4544,two-year
949,4545,"Under the ""hold harmless"" provision, what must be available in a given year for allotments to remain at a certain fiscal year level or amount?",4545,sufficient funding
950,4546,How many total beneficiaries (primary and dependents) were receiving black lung benefits during fiscal year 2017?,4546,"25,700"
950,4547,What amount did DOL estimate as the average annual cost for medical treatment in fiscal year 2017 (per miner)?,4547,"$6,980"
950,4548,What was the approval rate for black lung claims in fiscal year 2017?,4548,29 percent
950,4549,Decisions issued by DOL’s Office of Administrative Law Judges can be appealed to which board?,4549,Benefits Review Board
950,4550,A ton of underground-mined coal sold for less than what dollar amount would result in tax paid being less than $1.10?,4550,$25
951,4551,What compound name appears at the end of the title?,4551,"indeno[1,2-a]fluorene"
951,4552,What is written after the label “Publish Date:”?,4552,Unkown
951,4553,What voltage range is stated for the applied pulses?,4553,4-6 V
951,4554,Which Δz sign is paired with tip retraction?,4554,negative
951,4555,"According to the text, is the switching directed or not directed?",4555,not directed
952,4556,What is the stated birth year for Crisler?,4556,1899
952,4557,What chart position is given for the March 1950 release on Billboard's Top Pop Singles chart?,4557,number nineteen
952,4558,"According to the breed description, is pinto colouring (piebald and skewbald) accepted?",4558,not accepted
952,4559,"When the target is described as farther, what is described as becoming longer?",4559,waggle phase
952,4560,"In the stated fishing policy, what location is singled out by an 'excepted' clause?",4560,the mouth of rivers
953,4561,How many elephants are stated to be in Abrahah's army?,4561,thirteen
953,4562,What was the 20th Regiment Massachusetts Volunteer Infantry also known as?,4562,The Harvard Regiment
953,4563,"What date is written after the word ""until"" in the sentence about serving on General Frederick W. Lander's staff?",4563,"March 2, 1862"
953,4564,"Which name appears inside the parentheses after the word ""born"" in the entry for Lyon Cohen?",4564,Yehuda Leib Cohen
953,4565,What date appears after the dash in the lifespan line for Fujiwara no Nagara?,4565,6 August 856
954,4566,The volume of USPS’s competitive products increased to how many pieces in fiscal year 2017?,4566,4.9 billion
954,4567,By how much did revenue from competitive products exceed expectations in fiscal year 2017?,4567,$500 million
954,4568,"According to USPS procedures, competitive products could be scanned up to how many times?",4568,13 times
954,4569,MDDs transmit package scanning data and carrier location data using what?,4569,cellular network
954,4570,"USPS officials said some scanning issues may occur across post offices, such as what?",4570,missing or damaged barcodes
955,4571,Dana Blankstein-Cohen was appointed by the board of directors in which month and year?,4571,November 2019
955,4572,Levin has amassed a large number of credits directing episodic television and television films since what year?,4572,1967
955,4573,"When John Farrell was promoted to General Manager for Google Mexico, whom did he replace?",4573,Alonso Gonzalo
955,4574,In what year was Olav Aaraas decorated with the Royal Norwegian Order of St. Olav?,4574,2010
955,4575,Michael Govan and his family used to live in a $6 million mansion provided by LACMA until LACMA decided that it would do what?,4575,sell the property
956,4576,What amount did the speaker give to ISN 758?,4576,$3
956,4577,Which camera model did Kozachik pick after testing models?,4577,Canon EOS-1D Mark II
956,4578,"In the promise described, what phrase states the restriction about union?",4578,may never be united
956,4579,What interval is given for the jinn's visits?,4579,once every ten days
956,4580,"Under the stated warning, what would be lost if he tells it to anyone?",4580,all your prosperity
957,4581,What amount was the captured goods estimated to be worth?,4581,"800,000 French livres"
957,4582,On what date was Escapology released?,4582,18 November 2002
957,4583,"In 1817, what was the slave population of Matanzas?",4583,"10,773"
957,4584,The dog is only released when the lock is bought to what position?,4584,full-cock position
957,4585,No doors led from the scullery to the pantry or store rooms for what purpose?,4585,sanitation purposes
958,4586,In which month and year were several communities banned by the operators of the online discussion site Reddit?,4586,June 2015
958,4587,BIBREF42 expanded the analysis to how many participants?,4587,over 90k
958,4588,What is the identifier of the EPSRC grant mentioned in the acknowledgements?,4588,EP/N510129/1
958,4589,An acceptable rate of agreement is achieved when Krippendorf's alpha reaches what value?,4589,0.80 or above
958,4590,"For dictionaries to be used, what must the scores assigned to words do?",4590,match how the words are used in the data
959,4591,"In Wendy's estimate for when she returns, what duration does she mention?",4591,15 min.
959,4592,What amount is stated per ticket for Vasco?,4592,50 euro
959,4593,"Which numeral is provided for the flat in Weronika's note that ends with ""btw""?",4593,60
959,4594,"According to Laura, what is ""blowing furiously today""?",4594,The wind
959,4595,"In Ersin's plan, after the phrase ""if I don't feel well"", what action follows?",4595,go home
960,4596,On what date did Holborn Viaduct station open?,4596,2 March 1874
960,4597,What date is given for Villanueva's birth?,4597,"May 30, 1900"
960,4598,Who is identified as the postmaster for the post office established at Manning in 1906?,4598,Charles C. Gribble
960,4599,When was the small station named Snow Hill renamed Holborn Viaduct Low Level?,4599,1 May 1912
960,4600,Under what stated circumstance is Doppler shift not always required for detection?,4600,when FM is used
961,4601,What name is stated for the tench in Germany?,4601,Schlei
961,4602,Who is stated as the director of the 1989 American comedy film mentioned?,4602,Arthur Hiller
961,4603,What percentage of positive reviews is stated for the film on Rotten Tomatoes?,4603,18%
961,4604,Where was Denis Papin born?,4604,Chitenay
961,4605,Under what named principle must the first purpose take precedence when the two purposes conflict?,4605,Sandford Principle
962,4606,On what date was the PEC board public meeting held?,4606,November 30
962,4607,In what month and year did the Battle of Strumica take place?,4607,August 1014
962,4608,"As of January 2016, how many million downloads had ""Hello"" sold?",4608,3.7 million
962,4609,The Streaming Songs figure was described as being down by how much?,4609,23 percent
962,4610,What two-word phrase introduces the condition for the client to continue to uphold their side of the contract?,4610,as long as
963,4611,What year is stated for the Ardwick Empire opening?,4611,1904
963,4612,What nickname did Ishii earn for his fan following?,4612,New Mr. Korakuen
963,4613,Several design iterations are mentioned for the Sprint missile's heat shield at what temperatures?,4613,Mach 10
963,4614,Plasmid use consumes a serum called what?,4614,EVE
963,4615,"If the player's health reduces to what, they will be regenerated at the last Vita-Chamber?",4615,zero
964,4616,Ballard eventually became a member of what (give the society name)?,4616,War Dance Society
964,4617,On what date did Elgin win the 2011 Survival of the Fittest tournament?,4617,November 18
964,4618,What rating was the match later given by Dave Meltzer?,4618,five-star
964,4619,The line could not pass through Prospect Park since the park had been built specifically as a retreat from what?,4619,the busyness of New York City
964,4620,"Storm stated that if he won, Lambert and ATT would leave which place?",4620,Impact
965,4621,Which aircraft model is named as being used for the Billings service in 1966?,4621,Lockheed L-188
965,4622,How many times were the podcasts downloaded in December 2021?,4622,4.77 million
965,4623,"After Ypres, what number of men had already been lost by the German army?",4623,"241,000"
965,4624,What two-word action is stated as the aim of the blockade on the northern approaches to the North Sea?,4624,wear down
965,4625,Which broadcaster rejected the original plan for the character’s nickname?,4625,Comedy Central
966,4626,How many regional offices are mentioned for BIA?,4626,12
966,4627,"In the example of the Central California Agency, what is the stated number of tribes?",4627,56 tribes
966,4628,"In the basic calculation, the program amount is the total amount of funds Interior used to operate a program minus what?",4628,residual funds
966,4629,"For eligibility evidence related to compacting, the text states participation in a self-determination contract for at least how long?",4629,3 years
966,4630,"As of fiscal year 2016, what share of federally recognized tribes is covered by OSG compacts?",4630,47 percent
967,4631,Which year is stated for the free and fair elections?,4631,2013
967,4632,What date is explicitly given for ending the mission after the preliminary decision last week?,4632,October 31
967,4633,Where does the text say the decomposing bodies were displayed?,4633,Misrata meat locker
967,4634,What single word names the process described as ongoing?,4634,consultations
967,4635,Under what stated circumstance would NATO keep the capability to conduct air strikes?,4635,if they were needed
968,4636,Where does Victoria say the corkscrew is?,4636,upper drawer
968,4637,What time did Robert propose?,4637,9am
968,4638,"According to Olivia, what platform is Versailles available on?",4638,Canal+
968,4639,"According to Owen, if you have what account can you use Word and Excel completely free?",4639,outlook account
968,4640,What must be on for calling to be allowed?,4640,light in my room
969,4641,Up to what amount could the 75 Dead Sea Scrolls fragments sold since 2002 be fakes?,4641,up to 90%
969,4642,How many one-year volunteers did Congress authorize the War Department to recruit?,4642,"50,000"
969,4643,"The first volume of his An Account of Indian Serpents Collected on the Coast of Coromandel, published in 1796, was issued with how many plates?",4643,44 plates
969,4644,Trials began there in 1956 because what was legal?,4644,accessing the pill
969,4645,The text specifies the 1st three rounds at a hurried pace for which participants?,4645,For males
970,4646,What exact digit string does Sue provide after saying she has it?,4646,07911 123456
970,4647,What exact price range is stated for a plate?,4647,30-35PLN
970,4648,Which time is written immediately after Scott says “ok!”?,4648,7.30
970,4649,Which number is labeled as “minimum” by Paul?,4649,10
970,4650,Which weekday is explicitly given in the sentence that explains the transfer timing?,4650,Sunday
971,4651,What date appears immediately after the label “Publish Date:”?,4651,16 Mar 2023
971,4652,Which person is listed first under the author list?,4652,Oriana Peltzer
971,4653,"In the line describing the classroom setting, what polytope count is stated?",4653,73 polytopes
971,4654,"In the sentence beginning “Let G := (V, E)”, what three-word phrase follows “be”?",4654,an undirected graph
971,4655,"In the success criterion for a run, what symbol names the allocated mission time?",4655,T max
972,4656,"Which name appears immediately after the phrase ""Produced by""?",4656,Sue Asscher
972,4657,"Which full name appears under the title after the standalone word ""by""?",4657,Percy Bysshe Shelley
972,4658,"After the text says the boat was sold, which buyer is named?",4658,Apollo
